Country,Province,District,Rural/Urban,Date,Reporting Category,Cases,Disclaimer
Zambia,Southern,Siavonga,Rural,01/02/2016,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/02/2016,Community Health Worker,41,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/03/2016,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/03/2016,Community Health Worker,80,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/04/2016,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/04/2016,Community Health Worker,346,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/05/2016,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/05/2016,Community Health Worker,356,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/06/2016,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/06/2016,Community Health Worker,293,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/07/2016,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/07/2016,Community Health Worker,270,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/08/2016,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/08/2016,Community Health Worker,237,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/09/2016,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/09/2016,Community Health Worker,305,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/10/2016,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/10/2016,Community Health Worker,208,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/11/2016,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/11/2016,Community Health Worker,98,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/12/2016,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/12/2016,Community Health Worker,72,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/01/2017,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/01/2017,Community Health Worker,54,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/02/2017,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/02/2017,Community Health Worker,89,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/03/2017,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/03/2017,Community Health Worker,606,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/04/2017,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/04/2017,Community Health Worker,1031,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/05/2017,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/05/2017,Community Health Worker,1406,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/06/2017,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/06/2017,Community Health Worker,1228,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/07/2017,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/07/2017,Community Health Worker,687,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/08/2017,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/08/2017,Community Health Worker,459,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/09/2017,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/09/2017,Community Health Worker,337,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/10/2017,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/10/2017,Community Health Worker,173,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/11/2017,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/11/2017,Community Health Worker,68,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/12/2017,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/12/2017,Community Health Worker,282,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/01/2018,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/01/2018,Community Health Worker,423,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/02/2018,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/02/2018,Community Health Worker,92,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/01/2014,Health Facility,1014,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/01/2014,Community Health Worker,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/02/2014,Health Facility,1168,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/02/2014,Community Health Worker,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/03/2014,Health Facility,2742,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/03/2014,Community Health Worker,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/04/2014,Health Facility,1974,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/04/2014,Community Health Worker,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/05/2014,Health Facility,1318,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/05/2014,Community Health Worker,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/06/2014,Health Facility,636,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/06/2014,Community Health Worker,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/07/2014,Health Facility,1234,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/07/2014,Community Health Worker,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/08/2014,Health Facility,717,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/08/2014,Community Health Worker,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/09/2014,Health Facility,807,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/09/2014,Community Health Worker,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/10/2014,Health Facility,351,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/10/2014,Community Health Worker,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/11/2014,Health Facility,336,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/11/2014,Community Health Worker,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/12/2014,Health Facility,153,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/12/2014,Community Health Worker,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/01/2015,Health Facility,139,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/01/2015,Community Health Worker,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/02/2015,Health Facility,164,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/02/2015,Community Health Worker,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/03/2015,Health Facility,363,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/03/2015,Community Health Worker,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/04/2015,Health Facility,518,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/04/2015,Community Health Worker,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/05/2015,Health Facility,713,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/05/2015,Community Health Worker,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Siavonga,Rural,01/06/2015,Health Facility,479,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
